Objective_3000,RankIn_3000,RankOut_3000,Times_3000,Lambdas_3000
340156.060717399,25,7,1.663154624,207.942988445617
75983.9947797504,25,6,3.208479127,62.3829858646157
20689.4931241488,7,6,4.596975894,18.7149850903152
6017.47905036065,6,6,5.957750931,5.61458485802504
1788.31293082319,6,6,7.314329653,1.68446478833799
535.118825379826,6,6,8.683519355,0.505428767431881
160.560577490161,6,6,10.051975094,0.151717961160047
48.3194634727473,6,6,11.419486044,0.0456047192784971
14.6585216312788,6,6,12.780615056,0.0137707467140321
4.56127334876432,6,6,14.138275022,0.00422055494469257
1.53219387696542,6,6,15.51462404,0.00135549741389071
0.623479153332766,6,6,16.874597304,0.000495980154650158
0.350865683251866,6,6,18.227805062,0.000238124976877991
0.269081728220067,6,6,19.59969968,0.000160768423546341
0.244546512069456,6,6,20.971529395,0.000137561457546846
0.237185895856314,6,6,22.332520662,0.000130599367746998
0.234977654197917,6,6,23.690622012,0.000128510740807043
0.23431512341648,6,6,25.049425509,0.000127884152725057
0.234116305402768,6,6,26.414656353,0.000127696176300461
0.234056601103185,6,6,27.794843825,0.000127639783373082
0.234038630826018,6,6,29.163137757,0.000127622865494869
0.234033180759413,6,6,30.524483936,0.000127617790131404
0.234031486700165,6,6,31.885920491,0.000127616267522365
0.234030919457748,6,6,33.252523795,0.000127615810739654
0.234030690207812,6,6,34.639049917,0.00012761567370484
0.23403056237121,6,6,36.014835226,0.000127615632594396
0.234030464906352,6,6,0,0.000127615620261263
