Objective_3000,RankIn_3000,RankOut_3000,Times_3000,Lambdas_3000
10896.1866451637,25,6,0.339724541,45.6188485798295
1943.70204979146,25,6,0.699665267,11.4047407146323
437.090717667233,6,6,1.038020372,2.85121374833294
106.279742491525,6,6,1.361416342,0.712832006758116
26.4418141584936,6,6,1.694478094,0.178236571364409
6.66226169977528,7,5,2.025715464,0.0445877125159818
1.72836952707353,6,5,2.350327681,0.0111754978038751
0.495485190609095,5,5,2.653320762,0.00282244412584842
0.187301435887284,5,5,2.956512299,0.000734180706341749
0.110257971349067,5,5,3.246145171,0.000212114851465082
0.0909972931494604,5,5,3.540743349,8.15983877459153e-05
0.0861821433136671,5,5,3.834554174,4.89692718161236e-05
0.0849783586735663,5,5,4.12661091,4.08119928336756e-05
0.0846774126896589,5,5,4.41603811,3.87726730880637e-05
0.0846021758064912,5,5,4.706044503,3.82628431516607e-05
0.0845833660641948,5,5,4.997423742,3.81353856675599e-05
0.0845786630733841,5,5,5.286301602,3.81035212965347e-05
0.0845774867622745,5,5,5.584947193,3.80955552037784e-05
0.0845771921185459,5,5,5.872691523,3.80935636805894e-05
0.0845771178912701,5,5,0,3.80930657997921e-05
